,ID,AlldataNum,unzerospeedNum,speed_min,speed_max,begintime,endtime,timeAll,drivingtime,timespaceMax,timespaceMode,roadNum,distance
13657,9fba9d47b9500b9a,222,105,4,58,2016-08-08 10:00:21,2016-08-08 10:59:42,3561.0,1575.0,60.0,15.0,,14437
13659,e8ec51c76c686ec1,239,122,3,55,2016-08-08 10:00:21,2016-08-08 11:00:06,3585.0,1845.0,30.0,15.0,,14134
13664,0ca39099a3984c8c,308,275,10,61,2016-08-08 10:00:18,2016-08-08 10:56:27,3369.0,2878.0,53.0,2.0,,31385
13667,7aa2150f67e059a1,123,119,6,56,2016-08-08 10:00:18,2016-08-08 10:59:45,3567.0,3510.0,100.0,30.0,,35080
13709,ff600ccd5efa702c,154,137,4,95,2016-08-08 10:00:20,2016-08-08 11:00:06,3586.0,3028.0,62.0,31.0,,70579
13747,25167707c6d32b49,139,119,7,80,2016-08-08 10:00:14,2016-08-08 10:59:41,3567.0,2966.0,31.0,30.0,,28137
13751,e1fd29d9a86c0f00,109,103,6,97,2016-08-08 10:00:16,2016-08-08 10:59:28,3552.0,3193.0,61.0,60.0,,74010
13753,a7391cda100319de,198,149,6,45,2016-08-08 10:00:21,2016-08-08 11:00:05,3584.0,2173.0,56.0,30.0,,13249
13773,ce190b24320019cb,157,105,6,67,2016-08-08 10:00:21,2016-08-08 10:59:56,3575.0,2099.0,59.0,30.0,,20316
13787,b6202f9b4a667166,118,118,1,95,2016-08-08 10:00:19,2016-08-08 10:59:49,3570.0,3570.0,60.0,30.0,,57385
13810,870a61e94ed6da2e,121,117,4,62,2016-08-08 10:00:20,2016-08-08 10:59:50,3570.0,3480.0,30.0,30.0,,35206
13812,a3b2091707b77251,120,108,8,53,2016-08-08 10:00:16,2016-08-08 10:59:46,3570.0,3240.0,30.0,30.0,,33873
13818,e8df761737110a5b,119,112,9,57,2016-08-08 10:00:21,2016-08-08 10:59:50,3569.0,3359.0,60.0,30.0,,43121
13819,28fa06c8927660bf,119,102,2,55,2016-08-08 10:00:20,2016-08-08 10:59:50,3570.0,3060.0,60.0,30.0,,28006
13822,e50b11be789cdaf3,256,186,2,55,2016-08-08 10:00:10,2016-08-08 10:56:32,3382.0,2389.0,119.0,10.0,,18191
13832,cbe3023b631ba211,122,111,4,59,2016-08-08 10:00:20,2016-08-08 10:59:50,3570.0,3240.0,30.0,30.0,,35731
13833,76ccfe1bd04e3a8e,119,100,8,56,2016-08-08 10:00:21,2016-08-08 10:58:22,3481.0,2939.0,30.0,30.0,,32213
13838,f09ee85207ea655b,147,130,7,47,2016-08-08 10:00:20,2016-08-08 10:59:59,3579.0,2637.0,205.0,60.0,,18351
13840,850179315425b4f7,105,105,14,95,2016-08-08 10:00:21,2016-08-08 10:59:57,3576.0,3576.0,213.0,60.0,,78310
13848,6c3b7703b6ca2f12,290,227,2,50,2016-08-08 10:00:05,2016-08-08 10:59:32,3567.0,2878.0,43.0,10.0,,18120
13853,9ad341e017859a5a,120,103,7,59,2016-08-08 10:00:21,2016-08-08 10:59:52,3571.0,3091.0,31.0,30.0,,34055
13871,56ff1d8d421124bd,276,208,2,57,2016-08-08 10:00:16,2016-08-08 10:56:48,3392.0,2577.0,43.0,11.0,,20290
13875,2b2473d634db0133,198,113,2,45,2016-08-08 09:56:23,2016-08-08 10:59:25,3782.0,2670.0,238.0,30.0,,22367
13878,17fda2add288cbdb,106,106,35,96,2016-08-08 09:34:27,2016-08-08 10:59:42,5115.0,5115.0,2006.0,30.0,,92074
13885,356b5ec6967c786f,169,145,6,77,2016-08-08 10:00:22,2016-08-08 10:59:53,3571.0,2852.0,30.0,30.0,,29241
13886,9dce692c29e4802e,136,116,2,84,2016-08-08 10:00:20,2016-08-08 10:59:55,3575.0,2952.0,62.0,31.0,,43985
13888,96f856d22e6502b5,201,181,7,59,2016-08-08 10:00:20,2016-08-08 11:00:00,3580.0,3220.0,20.0,20.0,,28368
13894,5dc18f67bdce6a38,274,262,15,73,2016-08-08 10:00:21,2016-08-08 11:00:06,3585.0,3424.0,17.0,15.0,,65480
13902,9f86e68baea5a6c3,120,111,11,63,2016-08-08 10:00:20,2016-08-08 10:59:50,3570.0,3330.0,30.0,30.0,,41354
13909,e01516cd771fc229,117,101,1,68,2016-08-08 10:00:19,2016-08-08 10:59:40,3561.0,3081.0,107.0,30.0,,21774
13912,2d27246ab4d166c1,122,101,1,58,2016-08-08 09:57:20,2016-08-08 10:59:59,3759.0,3129.0,150.0,30.0,,16966
13924,b604979ddb8eaffe,128,112,1,59,2016-08-08 10:00:17,2016-08-08 10:59:40,3563.0,2850.0,244.0,30.0,,30900
13940,b20141a4d1fde89f,121,108,1,77,2016-08-08 10:00:19,2016-08-08 10:59:42,3563.0,3192.0,30.0,30.0,,23078
13947,cd8fec5e8f74498c,217,168,6,43,2016-08-08 10:00:20,2016-08-08 10:59:59,3579.0,2139.0,30.0,30.0,,11863
13950,dd2f8c2c66dbcca0,151,150,18,90,2016-08-08 10:00:20,2016-08-08 11:00:04,3584.0,3554.0,31.0,30.0,,71775
13967,cb93146f48a428ff,125,106,4,61,2016-08-08 10:00:21,2016-08-08 10:59:44,3563.0,3016.0,40.0,30.0,,35217
13988,b06863aac36b3bc0,158,119,4,43,2016-08-08 10:00:18,2016-08-08 10:59:50,3572.0,1969.0,292.0,7.0,,13596
14002,32643ce9b62840c8,190,178,9,58,2016-08-08 10:00:21,2016-08-08 10:59:53,3572.0,3212.0,150.0,30.0,,28435
14016,17142bac69b2ecb0,143,137,13,96,2016-08-08 10:00:20,2016-08-08 10:59:51,3571.0,3473.0,179.0,31.0,,108662
14046,02c2f9c6ef27cb06,117,117,10,97,2016-08-08 10:00:24,2016-08-08 10:58:54,3510.0,3510.0,60.0,30.0,,77377
14055,0f1ce7bd805836d8,118,116,7,98,2016-08-08 10:00:23,2016-08-08 10:59:53,3570.0,3510.0,90.0,30.0,,80199
14062,e05307fa890f387f,181,159,11,96,2016-08-08 10:00:23,2016-08-08 10:59:53,3570.0,2880.0,60.0,30.0,,71983
14075,6f5dd10d13a84cac,336,324,6,60,2016-08-08 10:00:21,2016-08-08 10:57:42,3441.0,2760.0,60.0,4.0,,22663
14077,3d60f7827c2be170,183,165,3,56,2016-08-08 10:00:20,2016-08-08 10:59:26,3546.0,2618.0,61.0,4.0,,19890
14118,b92f44179472ec3c,111,107,11,63,2016-08-08 10:00:18,2016-08-08 10:58:58,3520.0,3270.0,483.0,30.0,,30323
14119,c55b7dfa7a157e9c,132,110,1,57,2016-08-08 10:00:18,2016-08-08 10:59:55,3577.0,2838.0,205.0,30.0,,27739
14121,ab0bb2d20015a3f5,119,108,2,63,2016-08-08 10:00:21,2016-08-08 10:59:51,3570.0,3210.0,60.0,30.0,,19392
14122,e3ad74b44b476198,214,161,1,66,2016-08-08 10:00:21,2016-08-08 10:59:51,3570.0,2287.0,189.0,30.0,,22389
14124,0a9cd4ef90d72a01,132,110,9,80,2016-08-08 10:00:22,2016-08-08 10:59:52,3570.0,2910.0,60.0,30.0,,48159
14133,0002be87e24f01ed,230,221,3,75,2016-08-08 09:59:53,2016-08-08 10:57:23,3450.0,3315.0,30.0,15.0,,39296
14137,3abc102944f2ffb3,138,137,5,82,2016-08-08 10:00:20,2016-08-08 10:59:51,3571.0,3540.0,31.0,30.0,,53144
14144,3d1045d3c5b6af8a,123,105,1,64,2016-08-08 10:00:22,2016-08-08 10:59:57,3575.0,3063.0,120.0,30.0,,24873
14148,cb3cd51ea780931c,372,160,5,75,2016-08-08 10:00:19,2016-08-08 11:00:05,3586.0,1339.0,30.0,1.0,,19045
14166,43445080c950aded,163,107,9,59,2016-08-08 10:00:22,2016-08-08 10:57:30,3428.0,1676.0,152.0,30.0,,18621
14177,98e611c2fc5006de,120,119,2,70,2016-08-08 10:00:21,2016-08-08 10:59:50,3569.0,3539.0,31.0,30.0,,45745
14241,8e23e106a7ea683f,142,100,8,56,2016-08-08 10:00:21,2016-08-08 10:59:44,3563.0,2154.0,211.0,30.0,,20505
14280,64c07a856a416e1c,120,101,10,53,2016-08-08 10:00:20,2016-08-08 10:59:50,3570.0,3030.0,30.0,30.0,,32860
14320,7d1a042817b2ebf4,169,116,2,70,2016-08-08 10:00:22,2016-08-08 10:59:48,3566.0,1740.0,60.0,15.0,,19407
14350,7847c4da4e659c51,148,112,3,49,2016-08-08 10:00:21,2016-08-08 10:59:36,3555.0,2306.0,186.0,6.0,,18517
14354,b55d158f1b92d117,148,144,50,101,2016-08-08 10:00:22,2016-08-08 11:00:04,3582.0,3539.0,60.0,60.0,,91618
14367,3b1a3c1be94ccd38,186,160,3,38,2016-08-08 10:00:21,2016-08-08 11:00:02,3581.0,2086.0,60.0,60.0,,14414
14418,3c93bd0233f3eb27,119,116,6,74,2016-08-08 10:00:21,2016-08-08 10:59:51,3570.0,3480.0,60.0,30.0,,54213
14428,2b1dc241b5da9cdd,107,103,5,98,2016-08-08 10:00:20,2016-08-08 10:59:22,3542.0,2884.0,300.0,60.0,,75127
14429,8ebf2f20123bd8a9,182,171,8,77,2016-08-08 10:00:21,2016-08-08 11:00:07,3586.0,3258.0,31.0,30.0,,30576
14434,50add06b0c287a1a,144,144,57,96,2016-08-08 10:00:22,2016-08-08 10:58:22,3480.0,3480.0,30.0,30.0,,81798
14450,aecb5718b6fabbab,119,101,5,60,2016-08-08 10:00:21,2016-08-08 10:59:51,3570.0,3030.0,60.0,30.0,,21393
14453,6c4b7809d03d4c02,119,111,5,91,2016-08-08 10:00:20,2016-08-08 10:59:50,3570.0,3330.0,60.0,30.0,,49689
14456,a01a50828641c92f,118,106,23,88,2016-08-08 10:00:23,2016-08-08 10:59:16,3533.0,3180.0,60.0,30.0,,53653
14459,fcab3a1efe1e2242,120,107,7,77,2016-08-08 10:00:21,2016-08-08 10:59:51,3570.0,3182.0,59.0,30.0,,37969
14463,a2b692d96b3a73e5,176,117,3,64,2016-08-08 10:00:22,2016-08-08 10:59:52,3570.0,1740.0,60.0,15.0,,17821
14464,12cf24edefea01bd,153,104,4,62,2016-08-08 10:00:20,2016-08-08 11:00:09,3589.0,1575.0,60.0,15.0,,12779
14465,0358c6ed04875737,241,224,11,67,2016-08-08 10:00:22,2016-08-08 11:00:07,3585.0,3333.0,16.0,15.0,,46848
14466,b91331d23667f3d6,123,108,3,90,2016-08-08 10:00:22,2016-08-08 10:49:52,2970.0,1605.0,1123.0,15.0,,22266
14482,5a8fbc87e13f8903,166,150,5,69,2016-08-08 09:59:33,2016-08-08 10:59:54,3621.0,3074.0,92.0,30.0,,26733
14487,ff210a020564a7dc,301,240,2,55,2016-08-08 09:59:35,2016-08-08 10:59:56,3621.0,2866.0,34.0,7.0,,21330
14498,d96ef6b3850e2924,278,240,2,55,2016-08-08 10:00:20,2016-08-08 11:00:06,3586.0,3167.0,40.0,10.0,,25916
14504,9b7a4e8c2211ef90,175,146,4,39,2016-08-08 10:00:22,2016-08-08 10:58:22,3480.0,1890.0,377.0,3.0,,11109
14540,c5fe503cbbc80ec6,325,210,5,42,2016-08-08 09:59:48,2016-08-08 10:59:20,3572.0,1741.0,457.0,1.0,,12736
14541,799791e7d2ec6d59,646,528,7,81,2016-08-08 10:00:16,2016-08-08 10:58:18,3482.0,3284.0,32.0,1.0,,63555
14559,d9d5e2945b0e2bf1,136,113,2,66,2016-08-08 10:00:21,2016-08-08 10:59:57,3576.0,2926.0,53.0,26.0,,27998
14569,bc31cd7e390967ba,122,117,4,56,2016-08-08 10:00:21,2016-08-08 10:59:49,3568.0,3414.0,32.0,31.0,,27312
14571,55f31a4a289daa82,299,234,2,64,2016-08-08 10:00:16,2016-08-08 11:00:03,3587.0,2792.0,44.0,10.0,,25859
14582,54104c9af00c8010,168,144,9,96,2016-08-08 10:00:20,2016-08-08 11:00:02,3582.0,2984.0,54.0,26.0,,78290
14584,b72d4aaf162c3816,260,205,2,64,2016-08-08 10:00:21,2016-08-08 11:00:04,3583.0,2585.0,218.0,10.0,,24624
14629,a66bd9f1b8588e79,146,122,2,96,2016-08-08 10:00:21,2016-08-08 10:59:52,3571.0,2990.0,52.0,26.0,,69953
14641,9640ede9ff1fde2a,135,128,4,84,2016-08-08 10:00:22,2016-08-08 10:59:57,3575.0,3365.0,60.0,30.0,,44567
14644,fb0ddd165506ad0b,288,228,2,69,2016-08-08 10:00:18,2016-08-08 11:00:08,3590.0,2800.0,95.0,10.0,,25272
14645,03d84a54b08aa40e,225,155,2,53,2016-08-08 10:00:15,2016-08-08 10:59:47,3572.0,2621.0,624.0,10.0,,16137
14654,4e316b31af10d893,117,100,5,59,2016-08-08 10:00:22,2016-08-08 10:59:54,3572.0,3056.0,120.0,30.0,,23229
14655,3e2aaecddc135f7c,117,102,1,71,2016-08-08 10:00:23,2016-08-08 10:59:52,3569.0,3119.0,120.0,30.0,,26979
14669,12eef1c088c5a22b,119,106,7,53,2016-08-08 10:00:21,2016-08-08 10:59:51,3570.0,3180.0,60.0,30.0,,30922
14686,efb92c95580e7350,120,120,41,72,2016-08-08 10:00:20,2016-08-08 10:59:50,3570.0,3570.0,30.0,30.0,,59777
14695,03ed4ca13d7293ec,158,134,9,67,2016-08-08 10:00:21,2016-08-08 10:59:49,3568.0,2854.0,31.0,30.0,,25632
14697,98af0fc9ad64cba5,122,102,2,75,2016-08-08 10:00:13,2016-08-08 10:59:43,3570.0,3023.0,60.0,30.0,,29470
14735,24b5b39731c4fed4,124,101,5,53,2016-08-08 10:00:18,2016-08-08 10:59:54,3576.0,2809.0,210.0,30.0,,21204
14741,c8a4f60b4b207861,270,270,37,83,2016-08-08 09:59:49,2016-08-08 10:59:25,3576.0,3576.0,30.0,30.0,,68403
14751,4534943ff4ebff1e,140,108,3,63,2016-08-08 10:00:21,2016-08-08 11:00:03,3582.0,2787.0,52.0,26.0,,28719
14778,d2745dc31b11f61b,243,201,2,77,2016-08-08 10:00:20,2016-08-08 11:00:05,3585.0,2959.0,30.0,15.0,,35739
14793,f7a96d9692ea408b,125,117,17,96,2016-08-08 10:00:19,2016-08-08 10:58:59,3520.0,2848.0,125.0,26.0,,71568
14795,576dc199fbe31b68,361,245,1,31,2016-08-08 10:00:01,2016-08-08 11:00:01,3600.0,2440.0,11.0,10.0,,9123
14802,bcf67983cedcf370,120,104,4,91,2016-08-08 10:00:22,2016-08-08 10:59:52,3570.0,3120.0,30.0,30.0,,50183
14844,09682f5304665496,120,119,5,66,2016-08-08 10:00:22,2016-08-08 10:59:52,3570.0,3540.0,30.0,30.0,,29393
14860,a56386b4c1b59f51,125,102,3,77,2016-08-08 10:00:22,2016-08-08 10:59:51,3569.0,2879.0,60.0,30.0,,40989
14878,e098d51282e23167,121,119,4,57,2016-08-08 10:00:21,2016-08-08 10:59:51,3570.0,3510.0,30.0,30.0,,36097
14882,2b2aa52d790e9430,221,209,5,78,2016-08-08 10:00:21,2016-08-08 11:00:06,3585.0,3420.0,61.0,15.0,,46393
14883,e474a70c061224f1,219,212,6,59,2016-08-08 10:00:21,2016-08-08 11:00:03,3582.0,3477.0,120.0,15.0,,38273
14896,f75d129206a67c88,123,107,9,86,2016-08-08 10:00:23,2016-08-08 10:59:55,3572.0,3120.0,30.0,30.0,,59129
14902,685e58e6a56d568e,121,103,5,85,2016-08-08 10:00:24,2016-08-08 10:59:54,3570.0,3030.0,30.0,30.0,,38010
14909,e4680c6f46df5e2e,120,117,8,54,2016-08-08 10:00:21,2016-08-08 10:59:51,3570.0,3510.0,30.0,30.0,,34147
14929,a6a9ba44d9cd36a5,211,147,4,75,2016-08-08 10:00:19,2016-08-08 10:57:13,3414.0,2561.0,240.0,30.0,,29748
14935,eb69306ec7d2137e,121,108,12,96,2016-08-08 10:00:23,2016-08-08 10:59:53,3570.0,3180.0,30.0,30.0,,53376
14944,655f2a09b541607a,111,109,6,77,2016-08-08 10:00:22,2016-08-08 10:59:46,3564.0,3414.0,111.0,31.0,,42127
14953,90715639430c4998,119,119,32,100,2016-08-08 10:00:25,2016-08-08 10:59:55,3570.0,3570.0,82.0,30.0,,89325
14955,c76fe6e517de6ce8,119,113,3,83,2016-08-08 10:00:17,2016-08-08 10:59:47,3570.0,2899.0,522.0,30.0,,29781
14957,13542efe54c85dde,161,120,11,69,2016-08-08 10:00:21,2016-08-08 10:59:41,3560.0,2342.0,594.0,30.0,,28750
14968,71d77afb33b069d2,112,101,4,94,2016-08-08 10:00:22,2016-08-08 10:55:52,3330.0,3000.0,30.0,30.0,,65923
14982,324cb968e2b6d727,122,103,7,49,2016-08-08 10:00:24,2016-08-08 10:59:54,3570.0,3030.0,30.0,30.0,,26142
14984,e68c0b6d523f86e8,125,117,1,93,2016-08-08 10:00:22,2016-08-08 10:59:53,3571.0,3361.0,32.0,30.0,,65522
14990,547cee2fcd3ed0b0,116,115,18,93,2016-08-08 10:00:22,2016-08-08 11:00:01,3579.0,3552.0,221.0,30.0,,78100
14992,8e71d7f8df8b25c1,182,146,5,62,2016-08-08 10:00:18,2016-08-08 11:00:04,3586.0,1606.0,1359.0,1.0,,16473
14995,f72dfb7155534ceb,272,243,3,47,2016-08-08 10:00:22,2016-08-08 10:59:21,3539.0,2724.0,80.0,3.0,,19990
14999,55131daaa7d2281e,193,155,5,92,2016-08-08 10:00:22,2016-08-08 11:00:03,3581.0,2508.0,49.0,30.0,,32663
15004,cffbe4dd8b3217e7,145,136,5,84,2016-08-08 10:00:22,2016-08-08 11:00:06,3584.0,3314.0,53.0,30.0,,52196
15013,8622277269c39082,117,104,2,51,2016-08-08 10:00:22,2016-08-08 11:00:07,3585.0,3195.0,84.0,30.0,,17631
15024,d603c261d590c16d,136,129,8,76,2016-08-08 10:00:23,2016-08-08 11:00:05,3582.0,3372.0,60.0,30.0,,46744
15032,080c7b6878a8392e,135,121,10,76,2016-08-08 10:00:20,2016-08-08 10:59:45,3565.0,3173.0,34.0,30.0,,42699
15057,1360bdc37b40faee,160,138,3,69,2016-08-08 10:00:21,2016-08-08 10:57:55,3454.0,2779.0,44.0,30.0,,32297
15058,b905ad525719ae01,157,105,3,51,2016-08-08 10:00:21,2016-08-08 10:59:51,3570.0,1760.0,300.0,30.0,,11864
15059,63d309a24ab8ca9d,200,119,4,24,2016-08-08 10:00:22,2016-08-08 10:59:51,3569.0,1136.0,31.0,30.0,,4972
15076,d5cf6f697c06dd8a,241,233,8,71,2016-08-08 10:00:22,2016-08-08 11:00:07,3585.0,3468.0,17.0,15.0,,48919
15086,fa6590909680b780,240,115,3,48,2016-08-08 10:00:22,2016-08-08 11:00:07,3585.0,1725.0,15.0,15.0,,12036
15088,49eef8a4b996deb8,181,150,2,70,2016-08-08 10:00:22,2016-08-08 11:00:07,3585.0,2236.0,60.0,15.0,,29905
15089,3d1f642e8ffad5fe,120,102,2,93,2016-08-08 10:00:19,2016-08-08 10:59:49,3570.0,3031.0,31.0,30.0,,44471
15093,9684a7d9453c1857,221,156,6,57,2016-08-08 10:00:17,2016-08-08 10:59:57,3580.0,2325.0,60.0,15.0,,17879
15103,1e4fdced3a962261,113,102,9,59,2016-08-08 10:00:19,2016-08-08 10:59:56,3577.0,3075.0,220.0,30.0,,34923
15123,a5e2613c3226caf7,152,148,8,52,2016-08-08 10:00:22,2016-08-08 10:59:54,3572.0,3472.0,31.0,30.0,,31249
15135,a2c27a7faeda9964,122,113,1,63,2016-08-08 10:00:23,2016-08-08 10:59:56,3573.0,3302.0,41.0,30.0,,35291
15160,5706fe29f9b5d33b,364,292,22,77,2016-08-08 10:00:05,2016-08-08 10:56:18,3373.0,2753.0,51.0,1.0,,50104
15173,6b474a86c9a69ee0,118,110,2,72,2016-08-08 10:00:23,2016-08-08 10:59:53,3570.0,3330.0,60.0,30.0,,21677
15191,bb49d76455d579d3,124,100,8,58,2016-08-08 10:00:25,2016-08-08 10:59:34,3549.0,2880.0,61.0,30.0,,30879
15205,5446973a9b5cd094,119,101,2,72,2016-08-08 10:00:23,2016-08-08 10:58:55,3512.0,3000.0,32.0,30.0,,33138
15206,fd2275f2c642ba71,183,171,5,54,2016-08-08 09:56:01,2016-08-08 10:59:55,3834.0,3499.0,120.0,4.0,,35862
15226,5f593d03e5ff4865,267,211,9,55,2016-08-08 10:00:21,2016-08-08 10:59:51,3570.0,1920.0,30.0,30.0,,16077
15234,dfab829f0f999c6f,115,103,1,38,2016-08-08 10:00:22,2016-08-08 10:59:55,3573.0,3212.0,120.0,30.0,,17029
15247,e364a80b963ffa31,145,110,5,75,2016-08-02 14:38:54,2016-08-08 10:59:24,505230.0,2575.0,501689.0,30.0,,34699
15264,a3b1c6dd27ad83f1,123,109,1,55,2016-08-08 10:00:19,2016-08-08 10:59:46,3567.0,3241.0,131.0,30.0,,32305
15274,e5b1aef00308f875,238,161,4,74,2016-08-08 10:00:18,2016-08-08 10:59:56,3578.0,1395.0,30.0,30.0,,12621
15289,a7c6298dc3c3418c,132,120,5,95,2016-08-08 10:00:21,2016-08-08 11:00:00,3579.0,2956.0,232.0,30.0,,45268
15298,51f394f882f560e5,121,121,29,99,2016-08-08 10:00:25,2016-08-08 10:59:55,3570.0,3570.0,30.0,30.0,,81612
15299,86a08dac4134d428,120,120,34,94,2016-08-08 10:00:24,2016-08-08 10:59:54,3570.0,3570.0,30.0,30.0,,76638
15302,edeaff75cb1c4a96,120,111,7,96,2016-08-08 10:00:22,2016-08-08 10:59:52,3570.0,3300.0,35.0,30.0,,68143
15303,751244318d7d0517,115,104,5,96,2016-08-08 10:00:27,2016-08-08 10:59:57,3570.0,3240.0,89.0,30.0,,77852
15310,d6e531b5f916e1f7,332,184,6,57,2016-08-08 10:00:22,2016-08-08 11:00:02,3580.0,2020.0,50.0,10.0,,15510
15316,bb64fc2069d93758,119,117,24,92,2016-08-08 10:00:22,2016-08-08 10:59:52,3570.0,3540.0,60.0,30.0,,70715
15322,1fa6a2e96b5dde30,178,153,8,77,2016-08-08 10:00:21,2016-08-08 11:00:01,3580.0,3081.0,40.0,20.0,,42473
15326,530b094149361e29,144,128,8,95,2016-08-08 10:00:22,2016-08-08 10:56:08,3346.0,3131.0,245.0,30.0,,50851
15328,5ac4db881db774fc,239,228,5,94,2016-08-08 10:00:22,2016-08-08 10:59:52,3570.0,3409.0,17.0,15.0,,76052
15330,c0ef02c54999d7fc,215,144,5,52,2016-08-08 10:00:23,2016-08-08 10:59:38,3555.0,2145.0,60.0,15.0,,17777
15335,94807d840baa53b8,174,111,8,71,2016-08-08 10:00:23,2016-08-08 11:00:08,3585.0,1651.0,60.0,15.0,,20525
15358,631d45e74242c904,126,101,61,94,2016-08-08 10:00:22,2016-08-08 10:59:48,3566.0,2582.0,62.0,26.0,,66430
15362,8fd48368cee67fcc,300,238,2,53,2016-08-08 10:00:21,2016-08-08 10:59:47,3566.0,2841.0,48.0,11.0,,21077
15364,0eaf5a745c8c7b7b,142,110,1,65,2016-08-08 10:00:20,2016-08-08 10:59:43,3563.0,2824.0,50.0,25.0,,30696
15365,b801c3cd0d2480d2,136,102,2,94,2016-08-08 10:00:22,2016-08-08 10:57:26,3424.0,2228.0,47.0,26.0,,44624
15366,f093ae9fd221792c,129,126,2,94,2016-08-08 10:00:21,2016-08-08 10:57:47,3446.0,3368.0,52.0,26.0,,76018
15367,5d7c4d25396de02c,161,136,2,96,2016-08-08 10:00:22,2016-08-08 11:00:01,3579.0,3158.0,74.0,26.0,,89460
15377,be9fc5def57799ed,128,114,1,25,2016-08-08 09:57:04,2016-08-08 10:56:33,3569.0,3059.0,120.0,30.0,,12723
15378,d6dc03de0cb44d73,116,101,5,85,2016-08-08 10:00:23,2016-08-08 11:00:00,3577.0,3124.0,120.0,30.0,,22984
15380,5271d06520550105,117,103,7,59,2016-08-08 10:00:23,2016-08-08 10:59:54,3571.0,3147.0,119.0,30.0,,22417
15383,7c0bdad65bbb9f3f,344,269,8,78,2016-08-08 09:49:53,2016-08-08 10:59:58,4205.0,3286.0,217.0,10.0,,52891
15390,acd26a3933fa5174,153,109,1,57,2016-08-08 10:00:22,2016-08-08 10:59:55,3573.0,2497.0,72.0,25.0,,27055
15410,b1a0ddc069725f7b,155,136,7,66,2016-08-08 10:00:22,2016-08-08 10:59:57,3575.0,3006.0,119.0,30.0,,24254
15413,2b0717bf3a035328,160,139,7,67,2016-08-08 10:00:22,2016-08-08 11:00:05,3583.0,2793.0,192.0,30.0,,21900
15431,9ab6a9f0d94c2870,167,155,2,50,2016-08-08 10:00:23,2016-08-08 11:00:01,3578.0,3270.0,60.0,30.0,,28816
15433,36ffb8a75d36174d,207,140,2,64,2016-08-08 10:00:21,2016-08-08 10:58:17,3476.0,1433.0,147.0,10.0,,15894
15438,825a6149b9c787d4,301,235,2,51,2016-08-08 10:00:21,2016-08-08 10:59:49,3568.0,2757.0,31.0,10.0,,19074
15441,79309dbdf998a281,239,239,34,96,2016-08-08 10:00:22,2016-08-08 10:59:51,3569.0,3569.0,47.0,26.0,,87715
15442,84fe56eda20f8ae4,117,104,3,55,2016-08-08 10:00:20,2016-08-08 10:59:41,3561.0,3173.0,112.0,30.0,,34405
15494,568e9a2fc09210fd,175,154,4,95,2016-08-08 10:00:21,2016-08-08 10:59:56,3575.0,3032.0,52.0,26.0,,75802
15495,8a02dcdd91496dd5,185,159,7,95,2016-08-08 10:00:21,2016-08-08 10:59:57,3576.0,2876.0,52.0,26.0,,65621
15535,102ab5a2031e214a,158,136,7,77,2016-08-08 10:00:23,2016-08-08 11:00:05,3582.0,2925.0,31.0,30.0,,20551
15536,3e5411e8cc57e5f9,207,192,6,60,2016-08-08 10:00:22,2016-08-08 11:00:03,3581.0,1718.0,300.0,4.0,,11375
15537,3c301cd3b8f06f11,190,190,61,91,2016-08-08 10:00:21,2016-08-08 10:59:51,3570.0,3570.0,30.0,30.0,,80620
15540,4a96ba1c5e44ee78,157,140,7,65,2016-08-08 10:00:22,2016-08-08 10:59:42,3560.0,3052.0,31.0,30.0,,26149
15569,f2d6352d26c2a266,149,122,7,69,2016-08-08 10:00:22,2016-08-08 11:00:04,3582.0,2683.0,120.0,30.0,,22268
15573,4634410f2fef8699,130,107,11,58,2016-08-08 10:00:22,2016-08-08 11:00:05,3583.0,2203.0,60.0,60.0,,24703
15591,d43b876da6a8ca9c,143,117,5,95,2016-08-08 10:00:22,2016-08-08 10:59:53,3571.0,2897.0,52.0,26.0,,40643
15598,7f522af05b82a8f5,619,468,7,53,2016-08-08 10:00:23,2016-08-08 10:59:29,3546.0,2381.0,166.0,1.0,,22438
15606,9884987db93340e5,324,238,6,50,2016-08-08 10:00:22,2016-08-08 10:59:53,3571.0,1830.0,50.0,25.0,,14518
15615,a3a759871c987197,119,104,15,97,2016-08-08 10:00:23,2016-08-08 10:59:53,3570.0,3120.0,60.0,30.0,,69882
15617,6d106fe9693b8964,227,217,16,87,2016-08-08 10:00:23,2016-08-08 11:00:08,3585.0,3270.0,60.0,15.0,,64872
15619,f68283b6e8787841,229,144,10,93,2016-08-08 10:00:23,2016-08-08 11:00:08,3585.0,2310.0,39.0,15.0,,34558
15621,286c36722d0ab6e6,151,147,4,92,2016-08-08 10:00:23,2016-08-08 10:59:52,3569.0,3429.0,60.0,30.0,,82026
15633,fe31fce51b44866f,146,114,4,52,2016-08-08 10:00:22,2016-08-08 10:59:57,3575.0,2827.0,54.0,25.0,,22284
15649,4f99ae4f76234682,117,101,5,44,2016-08-08 10:00:23,2016-08-08 11:00:02,3579.0,3094.0,120.0,30.0,,19921
15658,cc38d0103613cb4d,199,139,6,38,2016-08-08 10:00:24,2016-08-08 10:56:48,3384.0,1584.0,30.0,30.0,,9727
15672,fe2ce4c14aa23b8c,229,197,3,64,2016-08-08 10:00:22,2016-08-08 11:00:05,3583.0,2579.0,290.0,30.0,,26978
